Temperature (K)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
273.150	4.05000	31.6067	0.0316389	10.8997	12.9554	71.3105	27.4642	40.7695	415.289	4.93505	11.0452	0.0341383	vapor
273.150	6.06000	49.7753	0.0200903	10.5899	12.5430	66.8392	27.9345	44.7566	411.264	4.66044	11.6980	0.0367289	supercritical
273.150	10.1200	91.3374	0.0109484	9.91368	11.6912	60.2137	28.7865	54.3530	417.741	3.78162	13.6954	0.0442116	supercritical
273.150	14.1700	134.935	0.00741100	9.24440	10.9291	55.2976	29.2956	61.7152	451.596	2.67370	16.5588	0.0537806	supercritical
273.150	20.2400	188.427	0.00530709	8.45553	10.1788	50.3474	29.5103	62.4421	541.619	1.37860	21.3266	0.0666292	supercritical
273.150	30.3200	242.001	0.00413221	7.67363	9.68361	45.8043	29.6655	57.2677	701.380	0.414446	28.0496	0.0824233	supercritical
273.150	40.4800	274.115	0.00364810	7.20320	9.57232	43.0916	29.9114	53.8523	836.020	0.0268494	33.4515	0.0949928	supercritical
273.150	50.5700	296.430	0.00337348	6.87764	9.61449	41.1716	30.1847	51.8215	947.317	-0.167612	38.0359	0.105691	supercritical
223.150	0.410000	3.61266	0.276804	10.0914	11.9121	85.1569	25.6318	34.6208	387.812	7.65419	8.57654	0.0246722	vapor
223.150	1.01000	9.16104	0.109158	9.98091	11.7496	77.1619	25.9022	36.0250	382.107	7.68693	8.67669	0.0252794	vapor
223.150	4.05000	43.9678	0.0227439	9.30906	10.7868	62.5174	27.6518	48.3046	353.653	7.57707	9.62433	0.0300492	vapor
223.150	8.10000	126.173	0.00792563	7.89957	8.92948	50.2206	30.4525	98.8422	345.515	5.25573	14.0516	0.0490869	supercritical
223.150	10.1200	177.844	0.00562289	7.12618	8.03907	45.2720	30.4278	104.228	397.667	3.21565	18.4844	0.0611248	supercritical
223.150	14.1700	235.189	0.00425190	6.29886	7.26543	40.4143	29.7058	79.0929	538.321	1.30426	25.3547	0.0751347	supercritical
223.150	20.2300	273.603	0.00365493	5.73259	6.91878	37.1600	29.4542	64.8228	695.280	0.449173	31.8123	0.0888971	supercritical
223.150	30.3400	307.247	0.00325472	5.22626	6.81046	34.1833	29.6213	56.9166	872.908	-0.0197451	39.3806	0.105248	supercritical
223.150	40.4800	328.569	0.00304350	4.90510	6.88159	32.2126	29.9196	53.5571	1003.49	-0.214700	45.4113	0.118128	supercritical
223.150	50.5800	344.392	0.00290367	4.66979	7.02595	30.7033	30.2306	51.6753	1108.73	-0.320887	50.6375	0.129173	supercritical
198.150	0.410000	4.10308	0.243719	9.44321	11.0463	81.0416	25.4516	34.7067	364.032	9.52672	7.67163	0.0217966	vapor
198.150	1.01000	10.5566	0.0947271	9.30544	10.8403	72.8392	25.8992	36.8639	355.577	9.67723	7.77189	0.0225620	vapor
198.150	2.03000	23.1275	0.0432385	9.03972	10.4479	65.6441	26.8281	42.1260	340.200	9.89798	8.01797	0.0242530	vapor
198.150	4.05000	59.8179	0.0167174	8.29273	9.37892	55.8010	29.8070	71.3893	304.570	9.92359	9.13267	0.0316866	vapor
198.150	6.08000	198.688	0.00503301	6.03629	6.52721	39.7186	34.2909	247.470	327.726	4.01358	19.9098	0.0701459	supercritical
198.150	7.10000	235.915	0.00423882	5.52923	6.01205	36.7438	31.5331	128.512	431.847	2.17814	24.6242	0.0749557	supercritical
198.150	10.1100	272.960	0.00366354	5.00031	5.59451	33.6889	30.0638	82.0368	591.925	0.885469	30.7614	0.0863947	supercritical
198.150	14.0800	296.018	0.00337817	4.65609	5.41916	31.6777	29.7444	68.5952	716.401	0.370072	35.7593	0.0965583	supercritical
198.150	20.2300	317.705	0.00314757	4.32514	5.34667	29.6928	29.7673	60.8566	848.333	0.0368674	41.5663	0.108277	supercritical
198.150	30.3400	340.575	0.00293621	3.97409	5.40326	27.4967	30.0563	55.6219	1001.74	-0.200622	49.0828	0.123123	supercritical
198.150	40.4600	356.735	0.00280320	3.72870	5.54823	25.8805	30.3928	53.0771	1118.31	-0.317307	55.3747	0.135356	supercritical
198.150	50.2000	369.021	0.00270987	3.54574	5.72813	24.6162	30.7109	51.5952	1211.13	-0.384609	60.7547	0.145750	supercritical
173.150	0.410000	4.76225	0.209985	8.79194	10.1731	76.3305	25.5130	35.2424	337.541	12.2672	6.73390	0.0189147	vapor
173.150	1.01000	12.5861	0.0794530	8.60797	9.89536	67.7381	26.3717	39.0855	324.371	12.7282	6.81892	0.0199546	vapor
173.150	2.02000	29.6322	0.0337471	8.20760	9.30122	59.4769	28.6479	52.6902	297.033	13.6227	7.05701	0.0230522	vapor
99.0000	0.100000	440.313	0.00227111	-0.702651	-0.699008	-6.64217	33.9961	54.5893	1462.08	-0.461225	154.812	0.200930	liquid
204.000	0.100000	0.951491	1.05098	9.65855	11.3446	94.0960	25.2904	33.8042	373.684	8.96705	7.84322	0.0221139	vapor
104.440	0.100000	432.743	0.00231084	-0.404467	-0.400760	-3.70953	33.5462	55.0740	1409.72	-0.444094	136.413	0.193691	liquid
104.440	0.690000	433.228	0.00230825	-0.411862	-0.386311	-3.78050	33.5723	54.9892	1414.71	-0.445944	137.627	0.194298	liquid
104.440	1.38000	433.789	0.00230527	-0.420402	-0.369365	-3.86274	33.6026	54.8926	1420.49	-0.448049	139.042	0.195004	liquid
104.440	2.07000	434.345	0.00230232	-0.428827	-0.352371	-3.94419	33.6326	54.7986	1426.21	-0.450095	140.450	0.195705	liquid
104.440	2.76000	434.895	0.00229941	-0.437142	-0.335329	-4.02488	33.6623	54.7073	1431.86	-0.452084	141.852	0.196401	liquid
104.440	3.45000	435.439	0.00229653	-0.445348	-0.318241	-4.10483	33.6918	54.6185	1437.46	-0.454017	143.247	0.197093	liquid
104.440	4.14000	435.978	0.00229370	-0.453449	-0.301108	-4.18405	33.7210	54.5321	1442.99	-0.455897	144.637	0.197780	liquid
104.440	5.52000	437.039	0.00228813	-0.469344	-0.266716	-4.34037	33.7787	54.3661	1453.89	-0.459506	147.401	0.199142	liquid
104.440	6.90000	438.079	0.00228269	-0.484846	-0.232163	-4.49398	33.8355	54.2085	1464.57	-0.462926	150.142	0.200489	liquid
104.440	8.62000	439.349	0.00227609	-0.503644	-0.188886	-4.68183	33.9050	54.0231	1477.59	-0.466944	153.531	0.202145	liquid
104.440	10.3400	440.591	0.00226968	-0.521892	-0.145391	-4.86588	33.9730	53.8488	1490.32	-0.470711	156.890	0.203779	liquid
104.440	12.0700	441.812	0.00226341	-0.539720	-0.101441	-5.04738	34.0402	53.6839	1502.83	-0.474269	160.240	0.205400	liquid
104.440	13.7900	443.000	0.00225734	-0.556949	-0.0575582	-5.22440	34.1057	53.5292	1515.01	-0.477594	163.545	0.206992	liquid
104.440	17.2400	445.312	0.00224562	-0.590113	0.0309745	-5.56985	34.2335	53.2442	1538.68	-0.483689	170.103	0.210129	liquid
104.440	20.6800	447.530	0.00223449	-0.621471	0.119854	-5.90248	34.3565	52.9895	1561.38	-0.489094	176.555	0.213187	liquid
104.440	27.5800	451.744	0.00221364	-0.679804	0.299646	-6.53811	34.5914	52.5518	1604.52	-0.498264	189.278	0.219135	liquid
104.440	34.4700	455.683	0.00219451	-0.732757	0.480797	-7.13617	34.8121	52.1926	1644.84	-0.505634	201.746	0.224860	liquid
104.440	41.3700	459.397	0.00217677	-0.781236	0.663464	-7.70360	35.0212	51.8938	1682.88	-0.511616	214.051	0.230410	liquid
104.440	48.2600	462.907	0.00216026	-0.825695	0.846834	-8.24281	35.2198	51.6441	1718.85	-0.516477	226.203	0.235793	liquid
104.440	55.1600	466.248	0.00214478	-0.866740	1.03122	-8.75869	35.4098	51.4337	1753.10	-0.520441	238.277	0.241046	liquid
137.780	0.100000	1.42727	0.700637	7.97884	9.10286	80.8051	25.2700	34.2009	304.969	18.5620	5.34657	0.0143439	vapor
137.780	0.690000	381.015	0.00262457	1.49229	1.52134	12.0380	31.3240	60.4621	1064.60	-0.241768	70.3563	0.146767	liquid
137.780	1.38000	382.174	0.00261661	1.47368	1.53161	11.9020	31.3518	60.0737	1075.53	-0.252106	71.2461	0.147838	liquid
137.780	2.07000	383.302	0.00260891	1.45559	1.54223	11.7692	31.3801	59.7095	1086.15	-0.261857	72.1211	0.148889	liquid
137.780	2.76000	384.401	0.00260145	1.43799	1.55318	11.6393	31.4088	59.3671	1096.49	-0.271072	72.9822	0.149922	liquid
137.780	3.45000	385.472	0.00259422	1.42085	1.56443	11.5123	31.4378	59.0444	1106.55	-0.279798	73.8299	0.150937	liquid
137.780	4.14000	386.518	0.00258720	1.40414	1.57597	11.3879	31.4671	58.7397	1116.36	-0.288076	74.6649	0.151936	liquid
137.780	5.52000	388.538	0.00257375	1.37192	1.59984	11.1465	31.5260	58.1778	1135.29	-0.303425	76.2994	0.153888	liquid
137.780	6.90000	390.473	0.00256100	1.34117	1.62466	10.9141	31.5853	57.6711	1153.38	-0.317364	77.8897	0.155785	liquid
137.780	8.62000	392.776	0.00254598	1.30469	1.65677	10.6358	31.6592	57.1045	1174.91	-0.333052	79.8154	0.158079	liquid
137.780	10.3400	394.972	0.00253183	1.27005	1.69003	10.3687	31.7329	56.5983	1195.43	-0.347150	81.6842	0.160304	liquid
137.780	12.0700	397.085	0.00251836	1.23687	1.72452	10.1104	31.8064	56.1403	1215.17	-0.359964	83.5114	0.162480	liquid
137.780	13.7900	399.099	0.00250564	1.20539	1.75971	9.86276	31.8788	55.7282	1233.99	-0.371537	85.2803	0.164587	liquid
137.780	17.2400	402.913	0.00248192	1.14621	1.83266	9.39051	32.0214	55.0083	1269.67	-0.391838	88.6999	0.168664	liquid
137.780	20.6800	406.457	0.00246028	1.09180	1.90804	8.94787	32.1600	54.4030	1302.87	-0.408956	91.9588	0.172559	liquid
137.780	27.5800	412.934	0.00242169	0.993944	2.06545	8.12959	32.4264	53.4344	1363.74	-0.436369	98.1164	0.179951	liquid
137.780	34.4700	418.735	0.00238814	0.908272	2.22890	7.38687	32.6779	52.6964	1418.52	-0.457172	103.853	0.186887	liquid
137.780	41.3700	424.024	0.00235836	0.832013	2.39723	6.70210	32.9165	52.1144	1468.70	-0.473439	109.268	0.193479	liquid
137.780	48.2600	428.886	0.00233162	0.763629	2.56883	6.06646	33.1429	51.6462	1515.02	-0.486375	114.405	0.199776	liquid
137.780	55.1600	433.407	0.00230730	0.701631	2.74341	5.47018	33.3591	51.2618	1558.28	-0.496848	119.329	0.205842	liquid
277.590	1.64000	11.8310	0.0845240	11.3672	13.5911	80.6784	27.0286	36.9859	427.543	4.97471	10.6419	0.0323463	vapor
277.590	1.64000	11.8310	0.0845240	11.3672	13.5911	80.6784	27.0286	36.9859	427.543	4.97471	10.6419	0.0323463	vapor
277.590	1.64000	11.8310	0.0845240	11.3672	13.5911	80.6784	27.0286	36.9859	427.543	4.97471	10.6419	0.0323463	vapor
277.590	102.410	357.342	0.00279844	6.16611	10.7638	36.1907	31.5339	48.0029	1331.37	-0.472581	55.6260	0.146860	supercritical
277.590	102.410	357.342	0.00279844	6.16611	10.7638	36.1907	31.5339	48.0029	1331.37	-0.472581	55.6260	0.146860	supercritical
277.590	102.410	357.342	0.00279844	6.16611	10.7638	36.1907	31.5339	48.0029	1331.37	-0.472581	55.6260	0.146860	supercritical
277.590	207.660	419.337	0.00238471	5.47038	13.4149	30.1883	33.4751	46.5929	1804.00	-0.565272	undefined	undefined	supercritical
277.590	207.910	419.444	0.00238411	5.46943	13.4215	30.1775	33.4790	46.5919	1804.88	-0.565329	undefined	undefined	supercritical
277.590	208.140	419.542	0.00238355	5.46855	13.4276	30.1677	33.4825	46.5910	1805.69	-0.565382	undefined	undefined	supercritical
277.590	407.150	481.245	0.00207794	5.13227	18.7050	23.7746	35.9265	46.6491	2347.09	-0.565172	undefined	undefined	supercritical
277.590	407.610	481.353	0.00207748	5.13212	18.7172	23.7631	35.9311	46.6502	2348.10	-0.565128	undefined	undefined	supercritical
277.590	407.610	481.353	0.00207748	5.13212	18.7172	23.7631	35.9311	46.6502	2348.10	-0.565128	undefined	undefined	supercritical
277.590	407.710	481.377	0.00207738	5.13209	18.7198	23.7605	35.9321	46.6504	2348.31	-0.565119	undefined	undefined	supercritical
277.590	523.720	505.896	0.00197669	5.14730	21.7553	21.1228	36.9984	46.9604	2578.67	-0.552796	undefined	undefined	supercritical
277.590	523.980	505.945	0.00197650	5.14743	21.7621	21.1174	37.0006	46.9611	2579.14	-0.552767	undefined	undefined	supercritical
277.590	524.230	505.993	0.00197631	5.14756	21.7686	21.1123	37.0027	46.9619	2579.60	-0.552739	undefined	undefined	supercritical
310.930	1.77000	11.2740	0.0887000	12.2956	14.8143	84.2241	28.1406	37.7589	453.152	3.90698	11.7267	0.0368494	vapor
310.930	1.80000	11.4701	0.0871834	12.2923	14.8099	84.0737	28.1448	37.7867	453.090	3.90497	11.7316	0.0368704	vapor
310.930	1.82000	11.6009	0.0862001	12.2901	14.8069	83.9748	28.1477	37.8053	453.049	3.90362	11.7349	0.0368845	vapor
310.930	1.82000	11.6009	0.0862001	12.2901	14.8069	83.9748	28.1477	37.8053	453.049	3.90362	11.7349	0.0368845	vapor
310.930	1.82000	11.6009	0.0862001	12.2901	14.8069	83.9748	28.1477	37.8053	453.049	3.90362	11.7349	0.0368845	vapor
310.930	1.85000	11.7973	0.0847651	12.2867	14.8025	83.8282	28.1519	37.8333	452.989	3.90160	11.7398	0.0369056	vapor
310.930	1.94000	12.3875	0.0807266	12.2767	14.7892	83.4014	28.1647	37.9174	452.808	3.89549	11.7546	0.0369692	vapor
310.930	1.94000	12.3875	0.0807266	12.2767	14.7892	83.4014	28.1647	37.9174	452.808	3.89549	11.7546	0.0369692	vapor
310.930	1.94000	12.3875	0.0807266	12.2767	14.7892	83.4014	28.1647	37.9174	452.808	3.89549	11.7546	0.0369692	vapor
310.930	92.3500	326.759	0.00306036	7.62443	12.1585	42.5383	31.8929	48.6981	1197.58	-0.414498	46.2811	0.128825	supercritical
310.930	92.3500	326.759	0.00306036	7.62443	12.1585	42.5383	31.8929	48.6981	1197.58	-0.414498	46.2811	0.128825	supercritical
310.930	150.010	373.355	0.00267841	7.04673	13.4925	38.3665	33.0398	47.4179	1507.84	-0.526121	62.1173	0.166198	supercritical
310.930	150.010	373.355	0.00267841	7.04673	13.4925	38.3665	33.0398	47.4179	1507.84	-0.526121	62.1173	0.166198	supercritical
310.930	150.000	373.349	0.00267846	7.04680	13.4923	38.3671	33.0396	47.4180	1507.80	-0.526112	62.1146	0.166192	supercritical
310.930	196.980	399.128	0.00250546	6.77748	14.6950	35.9665	33.8142	47.0542	1700.86	-0.554107	74.3433	0.193689	supercritical
310.930	196.980	399.128	0.00250546	6.77748	14.6950	35.9665	33.8142	47.0542	1700.86	-0.554107	74.3433	0.193689	supercritical
310.930	196.980	399.128	0.00250546	6.77748	14.6950	35.9665	33.8142	47.0542	1700.86	-0.554107	74.3433	0.193689	supercritical
310.930	196.980	399.128	0.00250546	6.77748	14.6950	35.9665	33.8142	47.0542	1700.86	-0.554107	74.3433	0.193689	supercritical
310.930	403.310	468.563	0.00213419	6.35586	20.1645	29.1806	36.3043	47.0526	2284.07	-0.562125	undefined	undefined	supercritical
310.930	403.630	468.642	0.00213382	6.35571	20.1730	29.1726	36.3074	47.0532	2284.78	-0.562097	undefined	undefined	supercritical
310.930	403.670	468.652	0.00213378	6.35570	20.1740	29.1716	36.3078	47.0533	2284.87	-0.562094	undefined	undefined	supercritical
310.930	404.330	468.816	0.00213303	6.35539	20.1915	29.1551	36.3142	47.0547	2286.34	-0.562038	undefined	undefined	supercritical
310.930	508.120	492.062	0.00203227	6.35317	22.9195	26.7891	37.2485	47.3110	2498.88	-0.551872	undefined	undefined	supercritical
310.930	508.670	492.173	0.00203180	6.35336	22.9339	26.7776	37.2531	47.3125	2499.92	-0.551813	undefined	undefined	supercritical
310.930	509.140	492.269	0.00203141	6.35353	22.9462	26.7678	37.2570	47.3138	2500.81	-0.551763	undefined	undefined	supercritical
310.930	517.100	493.874	0.00202481	6.35660	23.1538	26.6029	37.3230	47.3355	2515.76	-0.550916	undefined	undefined	supercritical
310.930	517.460	493.947	0.00202451	6.35675	23.1632	26.5954	37.3260	47.3365	2516.44	-0.550878	undefined	undefined	supercritical
310.930	517.460	493.947	0.00202451	6.35675	23.1632	26.5954	37.3260	47.3365	2516.44	-0.550878	undefined	undefined	supercritical
310.930	517.460	493.947	0.00202451	6.35675	23.1632	26.5954	37.3260	47.3365	2516.44	-0.550878	undefined	undefined	supercritical
377.590	1.86000	9.61358	0.104020	14.2957	17.3996	91.3440	31.2111	40.3535	497.451	2.49420	13.7422	0.0469232	vapor
377.590	1.86000	9.61358	0.104020	14.2957	17.3996	91.3440	31.2111	40.3535	497.451	2.49420	13.7422	0.0469232	vapor
377.590	1.86000	9.61358	0.104020	14.2957	17.3996	91.3440	31.2111	40.3535	497.451	2.49420	13.7422	0.0469232	vapor
377.590	103.670	301.834	0.00331308	10.1507	15.6608	51.0544	34.3682	49.7812	1162.76	-0.402074	41.2786	0.124103	supercritical
377.590	103.680	301.845	0.00331296	10.1505	15.6610	51.0535	34.3683	49.7810	1162.82	-0.402107	41.2809	0.124109	supercritical
377.590	103.680	301.845	0.00331296	10.1505	15.6610	51.0535	34.3683	49.7810	1162.82	-0.402107	41.2809	0.124109	supercritical
377.590	203.940	374.581	0.00266965	9.33022	18.0647	44.9388	35.9969	48.7995	1619.07	-0.531190	undefined	undefined	supercritical
377.590	206.640	375.968	0.00265980	9.31729	18.1348	44.8187	36.0342	48.7913	1628.95	-0.532227	undefined	undefined	supercritical
377.590	206.760	376.029	0.00265937	9.31672	18.1379	44.8134	36.0358	48.7910	1629.39	-0.532272	undefined	undefined	supercritical
377.590	406.700	447.852	0.00223288	8.87722	23.4459	38.3906	38.2469	48.8882	2193.33	-0.543706	undefined	undefined	supercritical
377.590	406.850	447.891	0.00223268	8.87713	23.4499	38.3870	38.2482	48.8885	2193.67	-0.543695	undefined	undefined	supercritical
377.590	406.950	447.918	0.00223255	8.87707	23.4525	38.3845	38.2491	48.8887	2193.89	-0.543688	undefined	undefined	supercritical
377.590	406.950	447.918	0.00223255	8.87707	23.4525	38.3845	38.2491	48.8887	2193.89	-0.543688	undefined	undefined	supercritical
377.590	406.950	447.918	0.00223255	8.87707	23.4525	38.3845	38.2491	48.8887	2193.89	-0.543688	undefined	undefined	supercritical
377.590	410.140	448.762	0.00222835	8.87523	23.5373	38.3067	38.2780	48.8954	2201.08	-0.543460	undefined	undefined	supercritical
377.590	410.520	448.862	0.00222786	8.87501	23.5474	38.2975	38.2815	48.8962	2201.93	-0.543433	undefined	undefined	supercritical
377.590	411.420	449.099	0.00222668	8.87452	23.5713	38.2757	38.2896	48.8982	2203.95	-0.543368	undefined	undefined	supercritical
377.590	515.090	473.662	0.00211121	8.86469	26.3107	35.9900	39.1557	49.1459	2418.30	-0.534350	undefined	undefined	supercritical
377.590	515.090	473.662	0.00211121	8.86469	26.3107	35.9900	39.1557	49.1459	2418.30	-0.534350	undefined	undefined	supercritical
377.590	515.090	473.662	0.00211121	8.86469	26.3107	35.9900	39.1557	49.1459	2418.30	-0.534350	undefined	undefined	supercritical
377.590	515.090	473.662	0.00211121	8.86469	26.3107	35.9900	39.1557	49.1459	2418.30	-0.534350	undefined	undefined	supercritical
444.260	1.97000	8.58929	0.116424	16.5146	20.1941	97.6773	34.9465	43.8477	535.534	1.63807	15.6188	0.0584672	vapor
444.260	1.97000	8.58929	0.116424	16.5146	20.1941	97.6773	34.9465	43.8477	535.534	1.63807	15.6188	0.0584672	vapor
444.260	1.97000	8.58929	0.116424	16.5146	20.1941	97.6773	34.9465	43.8477	535.534	1.63807	15.6188	0.0584672	vapor
444.260	1.97000	8.58929	0.116424	16.5146	20.1941	97.6773	34.9465	43.8477	535.534	1.63807	15.6188	0.0584672	vapor
444.260	102.740	270.352	0.00369888	12.9354	19.0321	59.3989	37.4512	51.9767	1091.88	-0.360434	36.5118	0.120148	supercritical
444.260	102.770	270.387	0.00369840	12.9350	19.0326	59.3962	37.4517	51.9764	1092.04	-0.360538	36.5176	0.120163	supercritical
444.260	102.810	270.433	0.00369777	12.9344	19.0334	59.3925	37.4524	51.9759	1092.26	-0.360677	36.5253	0.120184	supercritical
444.260	206.400	351.422	0.00284558	12.0417	21.4641	52.9588	38.9808	51.3621	1546.39	-0.502491	undefined	undefined	supercritical
444.260	206.430	351.439	0.00284545	12.0416	21.4649	52.9574	38.9812	51.3620	1546.50	-0.502504	undefined	undefined	supercritical
444.260	206.430	351.439	0.00284545	12.0416	21.4649	52.9574	38.9812	51.3620	1546.50	-0.502504	undefined	undefined	supercritical
444.260	420.630	432.340	0.00231299	11.5544	27.1626	46.2109	41.1584	51.5710	2141.96	-0.517614	undefined	undefined	supercritical
444.260	421.220	432.502	0.00231213	11.5541	27.1784	46.1970	41.1633	51.5723	2143.27	-0.517576	undefined	undefined	supercritical
444.260	421.340	432.534	0.00231196	11.5540	27.1816	46.1942	41.1643	51.5726	2143.54	-0.517568	undefined	undefined	supercritical
444.260	511.680	455.001	0.00219780	11.5411	29.5823	44.2507	41.8701	51.7884	2330.71	-0.510566	undefined	undefined	supercritical
444.260	511.730	455.012	0.00219774	11.5411	29.5836	44.2497	41.8704	51.7886	2330.81	-0.510561	undefined	undefined	supercritical
444.260	511.730	455.012	0.00219774	11.5411	29.5836	44.2497	41.8704	51.7886	2330.81	-0.510561	undefined	undefined	supercritical
444.260	518.760	456.603	0.00219009	11.5427	29.7694	44.1110	41.9218	51.8063	2344.38	-0.509952	undefined	undefined	supercritical
444.260	519.150	456.690	0.00218967	11.5428	29.7797	44.1034	41.9247	51.8072	2345.13	-0.509918	undefined	undefined	supercritical
444.260	519.410	456.749	0.00218939	11.5429	29.7866	44.0983	41.9265	51.8079	2345.63	-0.509895	undefined	undefined	supercritical
477.590	3.17000	12.8308	0.0779376	17.6503	21.6139	96.8150	36.9650	46.0722	554.693	1.30203	16.6365	0.0651675	vapor
477.590	3.17000	12.8308	0.0779376	17.6503	21.6139	96.8150	36.9650	46.0722	554.693	1.30203	16.6365	0.0651675	vapor
477.590	3.17000	12.8308	0.0779376	17.6503	21.6139	96.8150	36.9650	46.0722	554.693	1.30203	16.6365	0.0651675	vapor
477.590	104.040	258.630	0.00386653	14.3556	20.8092	63.0845	39.1892	53.2251	1076.91	-0.350182	35.2995	0.121388	supercritical
477.590	104.080	258.677	0.00386583	14.3551	20.8100	63.0809	39.1898	53.2248	1077.12	-0.350314	35.3065	0.121408	supercritical
477.590	104.130	258.735	0.00386495	14.3544	20.8109	63.0764	39.1907	53.2244	1077.38	-0.350479	35.3154	0.121432	supercritical
477.590	206.680	340.470	0.00293711	13.4684	23.2071	56.7131	40.6284	52.8062	1514.94	-0.487994	undefined	undefined	supercritical
477.590	206.720	340.493	0.00293692	13.4682	23.2081	56.7113	40.6289	52.8062	1515.08	-0.488011	undefined	undefined	supercritical
477.590	206.720	340.493	0.00293692	13.4682	23.2081	56.7113	40.6289	52.8062	1515.08	-0.488011	undefined	undefined	supercritical
477.590	409.090	420.184	0.00237991	12.9778	28.5971	50.2662	42.6303	53.0327	2080.56	-0.505167	undefined	undefined	supercritical
477.590	409.230	420.224	0.00237968	12.9777	28.6008	50.2629	42.6315	53.0330	2080.88	-0.505160	undefined	undefined	supercritical
477.590	410.920	420.708	0.00237694	12.9765	28.6461	50.2227	42.6454	53.0367	2084.69	-0.505067	undefined	undefined	supercritical
477.590	410.920	420.708	0.00237694	12.9765	28.6461	50.2227	42.6454	53.0367	2084.69	-0.505067	undefined	undefined	supercritical
477.590	410.920	420.708	0.00237694	12.9765	28.6461	50.2227	42.6454	53.0367	2084.69	-0.505067	undefined	undefined	supercritical
477.590	410.920	420.708	0.00237694	12.9765	28.6461	50.2227	42.6454	53.0367	2084.69	-0.505067	undefined	undefined	supercritical
477.590	513.400	447.059	0.00223684	12.9552	31.3786	48.0162	43.4268	53.2803	2298.57	-0.497733	undefined	undefined	supercritical
477.590	513.700	447.129	0.00223649	12.9552	31.3866	48.0103	43.4289	53.2811	2299.15	-0.497708	undefined	undefined	supercritical
477.590	513.700	447.129	0.00223649	12.9552	31.3866	48.0103	43.4289	53.2811	2299.15	-0.497708	undefined	undefined	supercritical
227.590	2.03000	18.9140	0.0528709	9.90599	11.6278	71.2016	26.4067	38.6788	377.436	7.41045	9.05188	0.0269490	vapor
227.590	6.08000	73.2829	0.0136458	8.90477	10.2358	57.5323	28.8239	61.9111	347.775	6.67306	11.0304	0.0360752	supercritical
227.590	8.11000	115.300	0.00867304	8.20518	9.33360	52.0083	29.9995	86.1281	350.650	5.35039	13.4695	0.0462188	supercritical
227.590	12.1600	198.972	0.00502584	6.95488	7.93532	44.0422	29.9673	89.4085	451.636	2.26534	20.8867	0.0658341	supercritical
227.590	14.1900	223.636	0.00447155	6.59848	7.61642	41.9655	29.7036	79.8963	516.165	1.50948	23.9117	0.0721025	supercritical
241.480	1.01000	8.37260	0.119437	10.4726	12.4079	79.9970	26.1029	35.8493	399.518	6.60218	9.31815	0.0273974	vapor
241.480	3.04000	27.3415	0.0365744	10.1167	11.9005	69.3453	26.8571	40.6043	385.621	6.50926	9.78751	0.0296638	vapor
241.480	6.08000	63.1107	0.0158452	9.47679	11.0223	60.8897	28.1714	52.5811	370.527	5.97042	11.1047	0.0353140	supercritical
241.480	8.11000	93.4784	0.0106977	8.96654	10.3584	56.3852	29.0244	64.7506	370.370	5.18785	12.6564	0.0416013	supercritical
241.480	10.1300	127.900	0.00781860	8.42173	9.69236	52.4026	29.5761	76.4915	386.246	4.09774	14.8996	0.0497111	supercritical
241.480	14.1900	188.921	0.00529322	7.51426	8.71925	46.6697	29.6297	77.6946	469.408	2.11407	20.2876	0.0640745	supercritical
241.480	16.2100	210.095	0.00475975	7.20633	8.44413	44.8586	29.5225	73.3463	519.439	1.52470	22.6861	0.0694150	supercritical
255.370	2.62000	21.4823	0.0465498	10.5965	12.5531	73.0943	26.8158	38.7856	402.961	5.82957	10.1221	0.0306148	vapor
255.370	4.94000	43.8720	0.0227936	10.1979	12.0043	66.2531	27.5471	44.4250	392.891	5.55907	10.8388	0.0336545	supercritical
255.370	7.01000	67.1056	0.0149019	9.80025	11.4761	61.7942	28.2163	51.2132	388.776	5.11917	11.8075	0.0375368	supercritical
255.370	9.89000	104.369	0.00958142	9.19492	10.7151	56.6596	29.0045	62.3208	397.072	4.16431	13.8312	0.0451957	supercritical
255.370	13.3500	150.645	0.00663814	8.48768	9.90938	51.7850	29.4363	70.3684	437.673	2.80203	17.1837	0.0559180	supercritical
255.370	16.8900	189.084	0.00528866	7.92204	9.35507	48.3070	29.4633	69.0656	504.048	1.73423	20.7943	0.0651270	supercritical
269.260	2.90000	22.3900	0.0446628	10.9547	13.0326	74.1420	27.1184	38.9000	415.304	5.20175	10.6325	0.0324772	vapor
269.260	5.55000	46.0443	0.0217182	10.5446	12.4783	67.2305	27.7771	44.1053	407.620	4.88446	11.4164	0.0356760	supercritical
269.260	7.98000	70.6614	0.0141520	10.1342	11.9460	62.7246	28.3654	50.1084	406.814	4.41155	12.4773	0.0397685	supercritical
269.260	11.5000	110.005	0.00909046	9.50994	11.1871	57.5405	29.0364	59.1209	422.527	3.45278	14.6857	0.0477655	supercritical
269.260	15.9400	157.782	0.00633785	8.79029	10.4110	52.6708	29.4092	64.4767	475.324	2.19171	18.2740	0.0587533	supercritical
